global_task_id,station_name,local_task_id,data_size_byte,compute_density_FLOPs_per_byte,delay_sensitivity,memory_usage_byte,deadline_second,sampling_rate_Hz,task_type,priority,dependency_task_id
1723,M88,3,1626351.58,2.4e-05,1.7513,2451115.02,1450.74,200.0,denoising,low,
1724,M88,4,1129739.1,2.7e-05,2.5444,2417186.1,1937.93,200.0,signal_enhancement,low,
1725,M88,5,2164124.46,1.8e-05,2.6314,2587304.08,1829.5,200.0,signal_enhancement,low,
1726,M88,6,1418922.84,2.3e-05,1.8294,961237.18,317.43,200.0,denoising,low,
1727,M88,7,1398063.9,2.2e-05,4.0464,1521047.99,1747.73,200.0,signal_enhancement,low,5.0
1728,M88,8,369382.99,1.8e-05,2.1306,2128941.35,2041.86,200.0,signal_enhancement,low,
1729,M88,9,2302340.12,1.6e-05,2.7762,2263979.74,2207.12,200.0,signal_enhancement,low,
1730,M90,0,1903722.28,2.9e-05,0.7873,2080833.67,1188.52,200.0,signal_enhancement,low,
1731,M90,1,1605673.59,4.1e-05,1.1172,2929901.56,2242.84,200.0,signal_enhancement,low,
1732,M90,2,1066859.17,3.3e-05,0.71,2792067.32,1524.39,200.0,signal_enhancement,low,
1733,M90,3,1215528.74,3.5e-05,1.0974,1865154.89,1722.08,200.0,signal_enhancement,low,
1734,M90,4,1828073.42,3.2e-05,0.7109,2452124.17,1372.31,200.0,signal_enhancement,low,
1735,M90,5,1656218.5,2.7e-05,0.8869,3087835.97,1871.83,200.0,signal_enhancement,low,
1736,M90,6,2109714.21,2.7e-05,0.7477,1353424.27,1812.01,200.0,signal_enhancement,low,
1737,M90,7,978377.72,1.8e-05,0.6992,1560769.77,2260.19,200.0,denoising,low,
1738,M90,8,1882993.01,2.4e-05,1.2593,1605377.52,2105.19,200.0,signal_enhancement,low,
1739,M90,9,1552340.54,3.5e-05,0.8373,2127348.73,2486.52,200.0,denoising,low,
1740,M93,0,1929296.68,1.8e-05,0.1084,1699876.75,1548.51,200.0,denoising,high,
1741,M93,1,1217460.49,1.8e-05,0.1451,2596588.56,1531.62,200.0,denoising,high,
1742,M93,2,1484227.34,2.5e-05,0.1704,523047.69,1503.47,200.0,signal_enhancement,medium,
1743,M93,3,1256644.94,2e-05,0.0986,2202421.45,1091.22,200.0,signal_enhancement,high,
1744,M93,4,2327354.62,1.9e-05,0.2531,2541343.67,1884.66,200.0,denoising,low,
1745,M93,5,1829631.41,1.7e-05,0.1525,1927966.76,1250.81,200.0,signal_enhancement,medium,
1746,M93,6,1402543.78,1.2e-05,0.2151,2380913.88,1253.39,200.0,denoising,medium,
1747,M93,7,643362.31,6e-06,0.1267,1565063.66,1486.22,200.0,signal_enhancement,high,
1748,M93,8,1869477.95,2.3e-05,0.2848,2502223.09,629.43,200.0,denoising,low,
1749,M93,9,1252699.67,1.9e-05,0.2223,2793752.74,1803.51,200.0,signal_enhancement,medium,
1750,M90,0,1571227.75,5.5e-05,1.3486,2664654.47,1348.05,200.0,denoising,low,
1751,M90,1,1787622.0,2.5e-05,0.7924,1883316.25,1619.12,200.0,denoising,low,
1752,M90,2,1003563.77,5.3e-05,1.179,3049226.72,2251.6,200.0,denoising,low,
1753,M90,3,2344472.85,3.6e-05,1.5299,1380348.89,1694.65,200.0,denoising,low,
1754,M90,4,1181376.96,3.5e-05,1.1451,2092712.21,2211.57,200.0,signal_enhancement,low,
1755,M90,5,1038386.95,3.9e-05,1.6388,2996108.13,2067.38,200.0,signal_enhancement,low,
1756,M90,6,1555230.3,5.1e-05,0.953,3149540.1,1975.38,200.0,signal_enhancement,low,
1757,M90,7,840458.02,2.2e-05,1.3474,2190913.93,2514.34,200.0,signal_enhancement,low,
1758,M90,8,1811543.66,4.7e-05,1.462,1237908.06,2274.46,200.0,denoising,low,
1759,M90,9,1741149.74,2.6e-05,0.9898,2200632.34,1240.75,200.0,signal_enhancement,low,
1760,M90,0,1887117.13,2.5e-05,1.8973,1482741.91,1851.24,200.0,denoising,low,
1761,M90,1,1089109.18,4.1e-05,1.4068,2239810.59,1352.38,200.0,signal_enhancement,low,
1762,M90,2,1525384.78,2.7e-05,1.8598,1529041.38,1725.72,200.0,denoising,low,
1763,M90,3,2197503.22,1.5e-05,1.4595,2146361.91,1331.3,200.0,signal_enhancement,low,
1764,M90,4,1187859.69,3.5e-05,1.8516,1076221.99,1787.63,200.0,denoising,low,
1765,M90,5,1554484.45,1.4e-05,2.5659,1501226.47,1632.83,200.0,signal_enhancement,low,1.0
1766,M90,6,1645821.61,3.7e-05,2.2036,1617484.34,2103.09,200.0,denoising,low,0.0
1767,M90,7,1784659.23,2.6e-05,3.0823,2072332.17,851.76,200.0,denoising,low,
1768,M90,8,2647664.98,4.1e-05,2.0378,1195875.43,1518.36,200.0,denoising,low,
1769,M90,9,2247170.54,3.2e-05,2.7532,2223856.99,1683.62,200.0,signal_enhancement,low,
1770,M90,0,1980549.53,3.9e-05,2.8001,2819854.98,2275.58,200.0,signal_enhancement,low,
1771,M90,1,1891755.0,5.8e-05,3.8971,2671139.19,1749.68,200.0,signal_enhancement,low,
1772,M90,2,715566.79,4.2e-05,2.0463,1900003.61,2543.87,200.0,denoising,low,1.0
1773,M90,3,1418575.98,4.5e-05,1.7795,1284613.52,1806.56,200.0,denoising,low,
1774,M90,4,1606801.23,3.4e-05,2.4508,1400381.15,1050.09,200.0,denoising,low,
1775,M90,5,1691418.55,3.7e-05,2.1402,1376579.5,1534.4,200.0,denoising,low,
1776,M90,6,1768285.32,4.5e-05,2.8939,2351605.29,994.31,200.0,signal_enhancement,low,
1777,M90,7,2497323.39,4.4e-05,3.1062,2046380.89,887.4,200.0,denoising,low,
1778,M90,8,2287067.03,6.8e-05,2.3448,1239993.29,1736.42,200.0,denoising,low,
1779,M90,9,1404790.76,5.3e-05,2.5676,3010354.82,1898.04,200.0,signal_enhancement,low,
1780,M88,0,1136534.76,1.5e-05,0.3933,2335788.83,2172.53,200.0,denoising,low,
1781,M88,1,1593091.29,2.3e-05,0.315,1600679.68,1713.43,200.0,denoising,low,0.0
1782,M88,2,1805874.21,2.7e-05,0.3673,1650567.45,1019.01,200.0,signal_enhancement,low,
1783,M88,3,1660489.46,3e-05,0.3833,2176494.21,1938.54,200.0,signal_enhancement,low,
1784,M88,4,2164057.59,1.9e-05,0.262,1851046.66,2459.42,200.0,denoising,low,
1785,M88,5,1282203.84,3.7e-05,0.2342,1348601.77,1416.31,200.0,signal_enhancement,medium,
1786,M88,6,1981697.37,3.3e-05,0.4186,2580055.73,1076.31,200.0,denoising,low,
1787,M88,7,1559890.74,3.9e-05,0.3166,1318734.75,1600.82,200.0,denoising,low,
1788,M88,8,1265679.34,1.8e-05,0.353,1300914.25,1397.98,200.0,signal_enhancement,low,
1789,M88,9,1855786.59,1e-05,0.1386,1184038.3,1808.08,200.0,denoising,high,
1790,M94,0,1598421.58,0.000102,1.151,1011899.22,1393.49,200.0,signal_enhancement,low,
1791,M94,1,1446751.68,4.1e-05,0.7911,1676115.71,2477.65,200.0,signal_enhancement,low,0.0
1792,M94,2,1536027.89,5.3e-05,0.8116,1354966.8,1408.68,200.0,denoising,low,
1793,M94,3,778563.8,2.7e-05,0.6722,1995962.91,1449.16,200.0,denoising,low,
1794,M94,4,1672506.14,8.1e-05,1.8453,1386863.35,1834.65,200.0,signal_enhancement,low,3.0
1795,M94,5,1412052.69,7.4e-05,1.0998,1097635.83,1561.19,200.0,signal_enhancement,low,
1796,M94,6,2057920.06,4.2e-05,0.8726,1995323.88,1769.75,200.0,denoising,low,1.0
1797,M94,7,1121890.02,8.6e-05,0.8585,454520.21,1002.46,200.0,denoising,low,
1798,M94,8,1661092.4,6.3e-05,0.6401,2294260.67,827.69,200.0,denoising,low,
1799,M94,9,1776201.16,6e-05,0.3665,2037280.95,1611.14,200.0,signal_enhancement,low,
1800,M88,0,1859531.72,1.3e-05,0.3063,1682437.68,1595.96,200.0,signal_enhancement,low,
1801,M88,1,875992.04,2.5e-05,0.4366,1135855.78,1441.79,200.0,signal_enhancement,low,
1802,M88,2,1219828.79,2.9e-05,0.4773,1420643.19,2061.94,200.0,denoising,low,
1803,M88,3,2860344.92,3.2e-05,0.2509,2636090.55,2420.35,200.0,denoising,low,
1804,M88,4,1343889.87,2.7e-05,0.5585,1876502.22,1206.06,200.0,signal_enhancement,low,
1805,M88,5,1975743.03,1.6e-05,0.3748,1064321.66,536.61,200.0,denoising,low,4.0
1806,M88,6,2443125.71,1.6e-05,0.4696,3288082.76,1915.15,200.0,signal_enhancement,low,
1807,M88,7,1260900.33,2.5e-05,0.4429,673364.76,1509.3,200.0,denoising,low,
1808,M88,8,1230956.6,2.8e-05,0.2906,2867163.94,1375.99,200.0,denoising,low,
1809,M88,9,1119850.23,2e-05,0.2463,1938249.14,1625.69,200.0,denoising,medium,
1810,M88,0,1397358.41,7.4e-05,1.5042,2494050.11,3126.78,200.0,signal_enhancement,low,
1811,M88,1,1001000.51,3.5e-05,1.5857,2289551.33,1408.46,200.0,denoising,low,
1812,M88,2,2640579.01,6.6e-05,2.1985,1609296.63,1852.68,200.0,denoising,low,
1813,M88,3,2047250.6,5.4e-05,1.8975,909347.43,2172.33,200.0,denoising,low,
1814,M88,4,1338271.38,4.1e-05,1.1347,2625769.51,1815.17,200.0,denoising,low,
1815,M88,5,1406445.74,4.6e-05,0.9856,1075134.01,1470.21,200.0,signal_enhancement,low,
1816,M88,6,2458832.28,2.8e-05,0.9799,1286997.43,1646.13,200.0,denoising,low,
1817,M88,7,1689084.25,9.4e-05,2.7338,3972090.64,2218.43,200.0,signal_enhancement,low,
1818,M88,8,2579162.43,4.6e-05,1.2077,2186409.54,2114.12,200.0,signal_enhancement,low,
1819,M88,9,1966289.6,7.3e-05,1.2534,2523613.12,1512.92,200.0,signal_enhancement,low,
1820,M88,0,2072697.8,0.000125,1.088,2596221.7,933.5,200.0,denoising,low,
1821,M88,1,2015139.62,7.4e-05,1.6033,2405474.31,959.02,200.0,denoising,low,
1822,M88,2,1590395.21,7.7e-05,1.0254,3395613.7,2023.61,200.0,signal_enhancement,low,1.0
1823,M88,3,1569112.82,9.7e-05,2.2773,1099323.55,654.83,200.0,signal_enhancement,low,
1824,M88,4,1529105.32,7.6e-05,2.0392,2575742.57,1468.06,200.0,signal_enhancement,low,
1825,M88,5,1860798.78,6.6e-05,1.227,1478082.05,1858.55,200.0,denoising,low,
1826,M88,6,2100758.7,5.9e-05,2.4166,1414483.45,1320.66,200.0,signal_enhancement,low,
1827,M88,7,1315289.24,8e-05,1.7102,2000861.05,1420.34,200.0,signal_enhancement,low,
1828,M88,8,1664260.87,8.5e-05,1.7089,1453029.47,1618.65,200.0,denoising,low,
1829,M88,9,2006154.17,5.2e-05,1.0192,1505052.35,1286.99,200.0,denoising,low,
1830,M90,0,1084607.8,4e-05,0.0688,2397535.09,2108.11,200.0,signal_enhancement,high,
1831,M90,1,2974981.83,0.000102,0.1094,1220085.69,2104.61,200.0,signal_enhancement,high,
1832,M90,2,1308738.89,9.4e-05,0.1277,2565629.03,2236.18,200.0,denoising,high,
1833,M90,3,1655092.33,6.8e-05,0.1129,2513499.79,1142.86,200.0,signal_enhancement,high,
1834,M90,4,1480947.31,5.9e-05,0.0842,2775343.73,2034.13,200.0,signal_enhancement,high,
1835,M90,5,2086796.32,9.8e-05,0.1579,2447515.83,1360.01,200.0,signal_enhancement,medium,
1836,M90,6,1545593.21,7.6e-05,0.0895,2772889.57,1802.54,200.0,signal_enhancement,high,
1837,M90,7,1350088.98,4.7e-05,0.1272,2928518.06,2016.86,200.0,signal_enhancement,high,1.0
1838,M90,8,1499529.05,0.000105,0.1376,2141916.43,2101.46,200.0,denoising,high,
1839,M90,9,2031213.36,7.1e-05,0.0964,1353250.67,1963.76,200.0,denoising,high,
1840,M94,0,1934155.43,3.6e-05,1.2256,2766341.31,2680.78,200.0,denoising,low,
1841,M94,1,2798060.54,4.9e-05,0.7151,2014784.54,2173.11,200.0,signal_enhancement,low,
1842,M94,2,1160713.33,5.5e-05,0.8776,2051726.77,2201.05,200.0,denoising,low,
1843,M94,3,2752802.54,5.5e-05,0.8584,2655075.66,1442.21,200.0,denoising,low,
1844,M94,4,1691045.62,3e-05,0.7311,1863833.42,2512.62,200.0,denoising,low,
1845,M94,5,2106413.15,4.4e-05,0.8222,2274482.08,2288.63,200.0,denoising,low,
1846,M94,6,2281469.32,5.1e-05,0.9812,1245929.11,2034.18,200.0,denoising,low,
1847,M94,7,2494603.6,3.4e-05,0.955,2960486.49,611.24,200.0,signal_enhancement,low,
1848,M94,8,2344066.53,6e-05,0.8548,3900733.28,2099.42,200.0,denoising,low,
1849,M94,9,3145467.42,4.2e-05,0.4884,2365017.74,2956.92,200.0,signal_enhancement,low,
1850,M93,0,2526129.75,3.6e-05,0.0353,2693864.66,1849.0,200.0,denoising,high,
1851,M93,1,1870983.87,4.9e-05,0.0862,759601.37,1655.15,200.0,denoising,high,
1852,M93,2,705197.11,3e-05,0.0865,1750513.52,1588.6,200.0,signal_enhancement,high,
1853,M93,3,1768131.46,3.7e-05,0.0854,2040134.61,1593.47,200.0,signal_enhancement,high,
1854,M93,4,1147080.24,3.1e-05,0.1429,2785348.77,1997.67,200.0,denoising,high,
1855,M93,5,982264.07,5.4e-05,0.0777,2089230.54,1705.67,200.0,signal_enhancement,high,
1856,M93,6,2116289.53,3e-05,0.0798,3053960.17,1924.94,200.0,signal_enhancement,high,
1857,M93,7,1704307.15,2.9e-05,0.0891,2668068.07,1531.48,200.0,signal_enhancement,high,
1858,M93,8,1770342.56,2.6e-05,0.0867,1817613.7,1090.95,200.0,denoising,high,
1859,M93,9,1913687.76,3.4e-05,0.0975,1501012.48,1602.34,200.0,signal_enhancement,high,
1860,M90,0,2040699.56,8.6e-05,1.1567,3053188.62,1616.65,200.0,denoising,low,
1861,M90,1,1875658.95,7.5e-05,2.6594,1960779.07,1959.12,200.0,signal_enhancement,low,0.0
1862,M90,2,2423472.15,0.000102,1.6442,2942712.1,2131.48,200.0,signal_enhancement,low,
1863,M90,3,2131642.48,5.6e-05,2.0002,2373132.09,1881.45,200.0,denoising,low,2.0
1864,M90,4,2175228.02,9.5e-05,0.6255,2372285.28,1414.18,200.0,signal_enhancement,low,
1865,M90,5,1860814.69,9.7e-05,0.9846,2053669.8,1458.4,200.0,signal_enhancement,low,
1866,M90,6,1472256.13,2.4e-05,1.9005,2438574.23,1371.56,200.0,signal_enhancement,low,
1867,M90,7,2273541.17,9.1e-05,2.0132,1362093.07,1017.68,200.0,denoising,low,
1868,M90,8,2439667.05,0.000105,1.9446,2071696.7,1550.46,200.0,signal_enhancement,low,
1869,M90,9,2790952.56,0.000107,1.6377,2328795.87,781.52,200.0,signal_enhancement,low,
1870,M88,0,1601481.28,1.4e-05,2.0667,2318011.43,1554.22,200.0,signal_enhancement,low,
1871,M88,1,1347160.91,3.1e-05,1.8804,1113414.48,1542.67,200.0,signal_enhancement,low,0.0
1872,M88,2,1616740.74,4.2e-05,1.1991,2200329.38,1822.81,200.0,signal_enhancement,low,
1873,M88,3,1548316.45,2.2e-05,1.5894,1554003.98,1345.44,200.0,signal_enhancement,low,
1874,M88,4,1873506.71,6e-06,1.737,1963697.2,1364.79,200.0,denoising,low,
1875,M88,5,2175613.57,2.7e-05,1.9287,1672191.15,899.04,200.0,denoising,low,
1876,M88,6,1866737.17,1.9e-05,2.8548,872372.21,757.01,200.0,denoising,low,3.0
1877,M88,7,1347726.61,2.3e-05,2.0416,2917390.68,1808.6,200.0,denoising,low,
1878,M88,8,1605727.05,2.9e-05,1.4812,2232239.86,1876.08,200.0,signal_enhancement,low,
1879,M88,9,2190029.39,1.5e-05,1.5467,1855374.34,1716.97,200.0,signal_enhancement,low,
1880,M94,0,1297373.17,3.9e-05,0.1295,2228994.8,1395.4,200.0,denoising,high,
1881,M94,1,1366236.55,4.3e-05,0.1769,1361970.53,2241.4,200.0,denoising,medium,
1882,M94,2,1340816.49,2.8e-05,0.1399,2737227.02,2153.21,200.0,signal_enhancement,high,0.0
1883,M94,3,1530153.19,4.1e-05,0.1303,2139306.98,1157.52,200.0,signal_enhancement,high,
1884,M94,4,1596173.83,2.3e-05,0.2434,1745723.29,2806.27,200.0,signal_enhancement,medium,
1885,M94,5,1790772.68,2.8e-05,0.1288,2205022.92,2142.92,200.0,denoising,high,
1886,M94,6,1880636.05,4.7e-05,0.1392,2210507.97,1826.3,200.0,denoising,high,
1887,M94,7,2029209.38,5.2e-05,0.232,2079693.74,2248.03,200.0,denoising,medium,
1888,M94,8,1678102.26,2.4e-05,0.2075,2542927.64,883.33,200.0,denoising,medium,
1889,M94,9,1672364.25,3.9e-05,0.1504,1506778.12,1526.53,200.0,denoising,medium,
1890,M93,0,1437592.47,6.7e-05,0.0671,1415517.99,1572.5,200.0,denoising,high,
1891,M93,1,1769458.34,8.1e-05,0.1065,2069549.15,1656.94,200.0,denoising,high,
1892,M93,2,1285378.8,7.1e-05,0.0526,3071232.53,2024.38,200.0,denoising,high,
1893,M93,3,1722336.37,5.7e-05,0.0706,2022136.05,2149.38,200.0,signal_enhancement,high,
1894,M93,4,1996114.08,0.000103,0.0948,1707193.36,2074.68,200.0,signal_enhancement,high,
1895,M93,5,1392260.67,4.2e-05,0.0366,2328210.13,2430.86,200.0,signal_enhancement,high,1.0
1896,M93,6,1649659.81,7.8e-05,0.068,2927536.46,2179.4,200.0,signal_enhancement,high,
1897,M93,7,1582643.12,0.000109,0.0784,2042431.75,1428.28,200.0,denoising,high,
1898,M93,8,1969698.63,0.000109,0.0476,1630084.57,1028.64,200.0,denoising,high,
1899,M93,9,2305207.43,9.6e-05,0.0752,1213909.59,1020.27,200.0,denoising,high,
1900,M93,0,2014472.57,0.000242,1.7399,1548234.62,1374.9,200.0,denoising,low,
1901,M93,1,1492228.6,0.000126,2.6325,2891261.88,1852.68,200.0,signal_enhancement,low,
1902,M93,2,1572898.14,0.000145,1.7711,1930363.76,1884.28,200.0,denoising,low,
1903,M93,3,1131599.26,0.000247,1.3669,2245671.23,2172.68,200.0,signal_enhancement,low,
1904,M93,4,1809314.03,0.000276,1.0639,2621990.85,2170.68,200.0,signal_enhancement,low,
1905,M93,5,2393125.03,0.000354,1.427,2795881.61,293.48,200.0,denoising,low,
1906,M93,6,1948370.4,0.000324,1.3109,1188648.02,1783.69,200.0,denoising,low,
1907,M93,7,1231846.72,0.000349,1.5035,1146787.69,1458.11,200.0,denoising,low,
1908,M93,8,1144214.98,0.000303,2.3017,3711104.79,1305.86,200.0,signal_enhancement,low,
1909,M93,9,1443124.62,0.000278,2.8869,758305.03,1131.09,200.0,signal_enhancement,low,
1910,M93,0,1384443.41,0.000106,1.4304,1805342.36,1413.62,200.0,denoising,low,
1911,M93,1,2377950.95,0.000252,1.8192,1949483.95,1659.91,200.0,denoising,low,
1912,M93,2,752604.46,0.000136,2.8316,2086571.13,1448.03,200.0,denoising,low,
1913,M93,3,1807025.37,4.9e-05,1.8313,1501392.32,2342.21,200.0,signal_enhancement,low,
1914,M93,4,1868175.9,0.000118,2.0062,1748309.65,1819.78,200.0,signal_enhancement,low,
1915,M93,5,1541429.83,9.9e-05,2.461,2181735.86,1726.15,200.0,denoising,low,
1916,M93,6,1480679.85,0.000145,3.4813,2411412.32,2010.91,200.0,signal_enhancement,low,
1917,M93,7,1513456.47,0.000152,2.4274,2555368.67,2120.67,200.0,denoising,low,
1918,M93,8,1632388.43,0.000248,1.9784,2670530.96,1631.9,200.0,signal_enhancement,low,
1919,M93,9,486878.31,0.000165,2.4733,2748846.71,2649.56,200.0,signal_enhancement,low,
1920,M88,0,1295588.06,4.8e-05,1.2783,2042901.0,1905.91,200.0,denoising,low,
1921,M88,1,2012320.49,3.4e-05,2.8709,1518247.31,2226.33,200.0,denoising,low,
1922,M88,2,2112383.25,2.7e-05,2.3377,1496460.45,2744.86,200.0,denoising,low,
1923,M88,3,1496485.63,5e-05,1.5596,3781598.69,2063.41,200.0,signal_enhancement,low,
1924,M88,4,2276107.19,2.3e-05,2.2571,3433117.61,2279.46,200.0,signal_enhancement,low,
1925,M88,5,2410970.73,3.6e-05,1.6254,1261996.37,2105.86,200.0,signal_enhancement,low,0.0
1926,M88,6,1517860.02,4.5e-05,2.2137,2307100.93,2246.14,200.0,signal_enhancement,low,
1927,M88,7,1155336.21,4.8e-05,2.0475,2053133.71,1663.59,200.0,denoising,low,
1928,M88,8,2366836.65,3.7e-05,1.8356,2365004.05,2709.48,200.0,denoising,low,
1929,M88,9,1524870.56,2.8e-05,2.7664,1688432.97,1591.38,200.0,signal_enhancement,low,
1930,M88,0,1370672.1,7.3e-05,1.7762,1318430.78,1985.38,200.0,signal_enhancement,low,
1931,M88,1,1965435.78,8.3e-05,2.0038,2638783.86,2063.84,200.0,signal_enhancement,low,
1932,M88,2,1696731.15,2e-05,2.0447,2062833.77,2358.27,200.0,denoising,low,
1933,M88,3,2811139.35,3.7e-05,2.1265,2876258.07,2424.21,200.0,signal_enhancement,low,
1934,M88,4,1889018.51,6.5e-05,2.1622,2879030.76,900.99,200.0,denoising,low,1.0
1935,M88,5,958013.04,0.000125,2.3069,1554861.41,1715.5,200.0,signal_enhancement,low,
1936,M88,6,2574544.7,7.4e-05,1.7511,1441263.7,2473.9,200.0,signal_enhancement,low,
1937,M88,7,877099.38,0.000102,1.66,3182726.49,1645.87,200.0,signal_enhancement,low,
1938,M88,8,2212339.75,0.000115,2.2254,2154701.21,2622.93,200.0,signal_enhancement,low,
1939,M88,9,1956561.64,5e-05,1.8581,2307964.47,1832.86,200.0,denoising,low,
1940,M88,0,1687324.54,5e-06,1.3092,2381055.83,2657.28,200.0,denoising,low,
1941,M88,1,1691728.03,7e-06,0.3902,3048509.21,2670.0,200.0,signal_enhancement,low,0.0
1942,M88,2,1764844.6,5e-06,0.5847,3085782.35,523.03,200.0,signal_enhancement,low,
1943,M88,3,2019148.02,4e-06,1.5784,1949402.09,1323.12,200.0,denoising,low,
1944,M88,4,930851.38,5e-06,2.2852,1963251.35,1138.46,200.0,denoising,low,
1945,M88,5,1438072.16,5e-06,2.0538,1871678.5,1596.17,200.0,signal_enhancement,low,
1946,M88,6,1829915.94,6e-06,1.3708,1117275.92,2214.4,200.0,signal_enhancement,low,
1947,M88,7,2143180.35,7e-06,3.17,2630029.79,1888.43,200.0,denoising,low,
1948,M88,8,2448412.65,7e-06,2.8201,1924720.64,1977.58,200.0,signal_enhancement,low,
1949,M88,9,1684143.46,5e-06,1.4053,2236951.09,1400.77,200.0,signal_enhancement,low,
1950,M90,0,2059018.43,4.1e-05,0.9089,1017029.66,1578.35,200.0,denoising,low,
1951,M90,1,2144576.9,4.8e-05,1.084,2621728.25,2642.12,200.0,signal_enhancement,low,
1952,M90,2,1884802.68,3.7e-05,0.8276,2924044.96,1577.72,200.0,denoising,low,
1953,M90,3,2150974.59,4.2e-05,0.4042,2270227.54,1362.69,200.0,denoising,low,2.0
1954,M90,4,2884727.14,3.3e-05,0.3982,2641046.42,904.19,200.0,denoising,low,
1955,M90,5,1375355.04,4.7e-05,0.8438,1859962.51,2252.27,200.0,denoising,low,
1956,M90,6,1244995.74,4.6e-05,0.5635,1331794.5,2034.47,200.0,signal_enhancement,low,1.0
1957,M90,7,1317352.41,1.9e-05,0.7545,2046241.9,1940.3,200.0,denoising,low,
1958,M90,8,1485086.78,3.5e-05,0.7813,1551578.92,2784.57,200.0,signal_enhancement,low,
1959,M90,9,944478.68,3.1e-05,0.6234,968777.05,2506.84,200.0,denoising,low,
1960,M94,0,1975491.35,1.1e-05,2.1457,2889218.68,1201.48,200.0,signal_enhancement,low,
1961,M94,1,671749.46,8e-06,2.1566,2113300.28,1412.57,200.0,denoising,low,
1962,M94,2,2172287.77,9e-06,2.1686,2437193.42,2579.98,200.0,denoising,low,
1963,M94,3,2042156.46,1.1e-05,2.3317,2574234.85,1749.08,200.0,denoising,low,
1964,M94,4,1469735.12,1.6e-05,2.2119,2891052.32,2048.06,200.0,signal_enhancement,low,
1965,M94,5,1758726.47,1.2e-05,1.6905,1782999.25,1008.74,200.0,signal_enhancement,low,
1966,M94,6,2046492.56,1.7e-05,2.1779,2206699.19,1157.37,200.0,denoising,low,
1967,M94,7,1963262.85,1.3e-05,1.5071,815189.1,1760.1,200.0,signal_enhancement,low,
1968,M94,8,2781121.77,1.3e-05,1.5161,1216405.65,2792.81,200.0,signal_enhancement,low,
1969,M94,9,1546693.66,1e-05,1.9764,1604230.08,1992.21,200.0,denoising,low,
1970,M93,0,1443557.55,1.5e-05,18.0667,3340383.27,1719.93,200.0,signal_enhancement,low,
1971,M93,1,1410528.66,3e-05,17.5067,1980913.08,1061.07,200.0,signal_enhancement,low,
1972,M93,2,2148992.67,2.4e-05,13.0863,2365882.41,2877.16,200.0,denoising,low,
1973,M93,3,1172900.48,2.8e-05,18.1491,1157028.4,1129.09,200.0,denoising,low,
1974,M93,4,2310143.15,2.4e-05,11.423,2939603.23,2542.64,200.0,signal_enhancement,low,
1975,M93,5,2137825.01,2.4e-05,16.2758,1791550.64,1845.35,200.0,denoising,low,
1976,M93,6,1722793.37,3e-05,16.0622,2098607.12,1698.28,200.0,denoising,low,
1977,M93,7,1625438.44,2.5e-05,9.758,2978945.54,2635.89,200.0,denoising,low,
1978,M93,8,2246492.4,1.5e-05,15.9169,2655791.99,2541.69,200.0,denoising,low,
1979,M93,9,1663255.82,1.6e-05,14.6776,651669.29,2220.03,200.0,denoising,low,
1980,M94,0,1047834.2,3.1e-05,0.204,1903301.29,1378.04,200.0,signal_enhancement,medium,
1981,M94,1,968340.47,2.9e-05,0.0261,1700793.32,2139.91,200.0,signal_enhancement,high,
1982,M94,2,1589257.93,3e-05,0.1941,1174135.47,1376.85,200.0,denoising,medium,
1983,M94,3,1189398.08,4.3e-05,0.2206,552043.48,1580.09,200.0,denoising,medium,
1984,M94,4,1829527.64,2.8e-05,0.1836,1992708.24,1110.75,200.0,denoising,medium,
1985,M94,5,1224186.76,3.1e-05,0.1177,1665613.89,692.04,200.0,denoising,high,
1986,M94,6,1379846.05,3e-05,0.1464,1936544.02,615.84,200.0,denoising,high,
1987,M94,7,913479.3,4.7e-05,0.1685,1470034.75,1621.3,200.0,signal_enhancement,medium,
1988,M94,8,799157.69,4e-05,0.2317,996256.44,1206.74,200.0,denoising,medium,
1989,M94,9,1653342.0,2.2e-05,0.2882,2243952.47,2054.26,200.0,denoising,low,
1990,M88,0,1021858.52,1.1e-05,2.3323,2284214.76,1469.79,200.0,denoising,low,
1991,M88,1,1485638.96,1.1e-05,1.3313,1158831.96,1594.59,200.0,denoising,low,
1992,M88,2,976678.93,8e-06,1.7002,1832407.23,1484.32,200.0,denoising,low,
1993,M88,3,1064247.96,1.1e-05,1.7495,963869.26,1718.55,200.0,signal_enhancement,low,
1994,M88,4,2005375.93,9e-06,1.7943,1673910.67,1267.57,200.0,denoising,low,
1995,M88,5,1494286.22,1.5e-05,2.3208,1818207.46,2035.33,200.0,denoising,low,
